marathon men,rio 2016,Cristhian Pacheco,PER,52.,2:18:41
marathon men,rio 2016,Mariano Mastromarino,ARG,53.,2:18:44
marathon men,rio 2016,Daniel Vargas,MEX,54.,2:18:51
marathon men,rio 2016,Philipp Pflieger,GER,55.,2:18:56
marathon men,rio 2016,Willem Van Schuerbeeck,BEL,56.,2:18:56
marathon men,rio 2016,Stefano La Rosa,ITA,57.,2:18:57
marathon men,rio 2016,Cuthbert Nyasango,ZIM,58.,2:18:58
marathon men,rio 2016,Marilson Dos Santos,BRA,59.,2:19:09
marathon men,rio 2016,Tewelde Estifanos,ERI,60.,2:19:12
marathon men,rio 2016,Roman Fosti,EST,61.,2:19:26
marathon men,rio 2016,Atef Saad,TUN,62.,2:19:50
marathon men,rio 2016,Tiidrek Nurme,EST,63.,2:20:01
marathon men,rio 2016,Kevin Seaward,IRL,64.,2:20:06
marathon men,rio 2016,Jesus Espana 1,ESP,65.,2:20:08
marathon men,rio 2016,Raul Pacheco,PER,66.,2:20:13
marathon men,rio 2016,Juan Carlos Trujillo,GUA,67.,2:20:24
marathon men,rio 2016,Abdelmajid El Hissouf,MAR,68.,2:20:29
marathon men,rio 2016,Stsiapan Rahautsou,BLR,69.,2:20:34
marathon men,rio 2016,Mynhardt Mbeumuna Kawanivi,NAM,70.,2:20:45
marathon men,rio 2016,Julian Flugel,GER,71.,2:20:47
marathon men,rio 2016,Daviti Kharazishvili,GEO,72.,2:20:47
marathon men,rio 2016,Rachid Kisri,MAR,73.,2:21:00
marathon men,rio 2016,Maru Teferi,ISR,74.,2:21:06
marathon men,rio 2016,Remigijus Kancys,LTU,75.,2:21:10
marathon men,rio 2016,Christian Kreienbuhl,SUI,76.,2:21:13
marathon men,rio 2016,Mohamed Hrezi,LBA,77.,2:21:17
marathon men,rio 2016,Solonei Da Silva,BRA,78.,2:22:05
marathon men,rio 2016,Andres Ruiz,COL,79.,2:22:09
marathon men,rio 2016,Jackson Kiprop,UGA,80.,2:22:09
marathon men,rio 2016,Scott Westcott,AUS,81.,2:22:19
marathon men,rio 2016,Guor Marial 1,SSD,82.,2:22:45
marathon men,rio 2016,Uladzislau Pramau,BLR,83.,2:22:48
marathon men,rio 2016,Nitendra Singh,IND,84.,2:22:52
marathon men,rio 2016,Miguel Angel Almachi,ECU,85.,2:23:00
marathon men,rio 2016,Ilya Tiapkin,KGZ,86.,2:23:19
marathon men,rio 2016,Gabor Jozsa,HUN,87.,2:23:22
marathon men,rio 2016,Gerald Giraldo,COL,88.,2:23:48
marathon men,rio 2016,Luis Ariel Molina,ARG,89.,2:23:55
marathon men,rio 2016,Yonas Kinde,ROT,90.,2:24:08
marathon men,rio 2016,Duobujie,CHN,91.,2:24:22
marathon men,rio 2016,Ser Od Bat Ochir,MGL,92.,2:24:26
marathon men,rio 2016,Jordan Chipangama,ZAM,93.,2:24:58
marathon men,rio 2016,Hisanori Kitajima,JPN,94.,2:25:11
marathon men,rio 2016,Lebenya Nkoka,LES,95.,2:25:13
marathon men,rio 2016,Renxue Zhu,CHN,96.,2:25:31
marathon men,rio 2016,Sibusiso Nzima,RSA,97.,2:25:33
marathon men,rio 2016,Daniel Estrada,CHI,98.,2:25:33
marathon men,rio 2016,Ambroise Uwiragiye,RWA,99.,2:25:57
marathon men,rio 2016,Chin Ping Ho,TPE,100.,2:26:00
marathon men,rio 2016,Mihail Krassilov,KAZ,101.,2:26:11
marathon men,rio 2016,David Carver,MRI,102.,2:26:16
marathon men,rio 2016,Mick Clohissey,IRL,103.,2:26:34
marathon men,rio 2016,Hakim Sadi,ALG,104.,2:26:47
marathon men,rio 2016,Roman Prodius,MDA,105.,2:27:01
marathon men,rio 2016,Luis Alberto Orta,VEN,106.,2:27:05
marathon men,rio 2016,Gantulga Dambadarjaa,MGL,107.,2:27:42
marathon men,rio 2016,Enzo Yanez,CHI,108.,2:27:47
marathon men,rio 2016,Gaspar Csere,HUN,109.,2:28:03
marathon men,rio 2016,Martin Esteban Cuestas,URU,110.,2:28:10
marathon men,rio 2016,Valdas Dopolskas,LTU,111.,2:28:21
marathon men,rio 2016,Fabiano Joseph,TAN,112.,2:28:31
marathon men,rio 2016,Kamongwa Salukombo Makorobondo,COD,113.,2:28:54
marathon men,rio 2016,Derek Hawkins,GBR,114.,2:29:24
marathon men,rio 2016,Celestin Nihorimbere,BDI,115.,2:29:38
marathon men,rio 2016,Hristoforos Merousis,GRE,116.,2:29:39
marathon men,rio 2016,Anton Kosmac,SLO,117.,2:29:48
marathon men,rio 2016,Jose Amado Garcia,GUA,118.,2:30:11
marathon men,rio 2016,Andjelko Risticevic,SRB,119.,2:30:17
marathon men,rio 2016,Ricardo Ramos,MEX,120.,2:30:20
marathon men,rio 2016,Tasama Moogas,ISR,121.,2:30:30
marathon men,rio 2016,Ageze Guadie,ISR,122.,2:30:45
marathon men,rio 2016,Rui Pedro Silva,POR,123.,2:30:52
marathon men,rio 2016,Segundo Jami,ECU,124.,2:31:07
marathon men,rio 2016,Diego Colorado,COL,125.,2:31:20
marathon men,rio 2016,Bekir Karayel,TUR,126.,2:31:27
marathon men,rio 2016,Nicolae Alexandru Soare,ROU,127.,2:31:53
marathon men,rio 2016,Yared Shegumo,POL,128.,2:31:54
marathon men,rio 2016,Mohammadjafar Moradi,IRI,129.,2:31:58
marathon men,rio 2016,Byambajav Tseveenravdan,MGL,130.,2:36:14
marathon men,rio 2016,Myeongjun Son,KOR,131.,2:36:21
marathon men,rio 2016,Michael Kalomiris,GRE,132.,2:37:03
marathon men,rio 2016,Boonthung Srisung,THA,133.,2:37:46
marathon men,rio 2016,Ricardo Ribas,POR,134.,2:38:29
marathon men,rio 2016,Jorge Castelblanco,PAN,135.,2:39:25
marathon men,rio 2016,Derlys Ayala,PAR,136.,2:39:40
marathon men,rio 2016,Federico Bruno,ARG,137.,2:40:05
marathon men,rio 2016,Jungsub Shim,KOR,138.,2:42:42
marathon men,rio 2016,Kuniaki Takizaki,CAM,139.,2:45:55
marathon men,rio 2016,Methkal Abu Drais,JOR,140.,2:46:18
pole vault men,rio 2016,Thiago Braz Da Silva,BRA,1.,6.03
pole vault men,rio 2016,Renaud Lavillenie,FRA,2.,5.98
pole vault men,rio 2016,Sam Kendricks,USA,3.,5.85
pole vault men,rio 2016,Piotr Lisek,POL,4.,5.75
pole vault men,rio 2016,Jan Kudlicka,CZE,4.,5.75
pole vault men,rio 2016,Changrui Xue,CHN,6.,5.65
pole vault men,rio 2016,Michal Balner,CZE,7.,5.50
pole vault men,rio 2016,Daichi Sawano,JPN,7.,5.50
pole vault men,rio 2016,Konstadinos Filippidis 1,GRE,7.,5.50
pole vault men,rio 2016,Shawnacy Barber,CAN,10.,5.50
pole vault men,rio 2016,German Chiaraviglio,ARG,11.,5.50
shot put men,rio 2016,Ryan Crouser,USA,1.,22.52
shot put men,rio 2016,Joe Kovacs,USA,2.,21.78
shot put men,rio 2016,Tomas Walsh,NZL,3.,21.36
shot put men,rio 2016,Franck Elemba,CGO,4.,21.20
shot put men,rio 2016,Darlan Romani,BRA,5.,21.02
shot put men,rio 2016,Tomasz Majewski,POL,6.,20.72
shot put men,rio 2016,David Storl,GER,7.,20.64
shot put men,rio 2016,Odayne Richards,JAM,8.,20.64
shot put men,rio 2016,Jacko Gill,NZL,9.,20.50
shot put men,rio 2016,Damien Birkinhead,AUS,10.,20.45
shot put men,rio 2016,Stipe Zunic,CRO,11.,20.04
triple jump men,rio 2016,Christian Taylor,USA,1.,17.86
triple jump men,rio 2016,Will Claye,USA,2.,17.76
triple jump men,rio 2016,Bin Dong,CHN,3.,17.58
triple jump men,rio 2016,Shuo Cao,CHN,4.,17.13
triple jump men,rio 2016,John Murillo,COL,5.,17.09
triple jump men,rio 2016,Nelson Evora,POR,6.,17.03
triple jump men,rio 2016,Troy Doris,GUY,7.,16.90
triple jump men,rio 2016,Lazaro Martinez,CUB,8.,16.68
triple jump men,rio 2016,Alberto Alvarez,MEX,9.,16.56
triple jump men,rio 2016,Benjamin Compaore,FRA,10.,16.54
triple jump men,rio 2016,Xiaolong Xu,CHN,11.,16.41
triple jump men,rio 2016,Karol Hoffmann 1,POL,12.,16.31
10000m women,rio 2016,Almaz Ayana,ETH,1.,29:17.45
10000m women,rio 2016,Vivian Jepkemoi Cheruiyot,KEN,2.,29:32.53
10000m women,rio 2016,Tirunesh Dibaba,ETH,3.,29:42.56
10000m women,rio 2016,Alice Aprot Nawowuna,KEN,4.,29:53.51
10000m women,rio 2016,Betsy Saina,KEN,5.,30:07.78
10000m women,rio 2016,Molly Huddle,USA,6.,30:13.17
10000m women,rio 2016,Yasemin Can,TUR,7.,30:26.41
10000m women,rio 2016,Gelete Burka,ETH,8.,30:26.66
10000m women,rio 2016,Karoline Bjerkeli Grovdal,NOR,9.,31:14.07
10000m women,rio 2016,Eloise Wellings,AUS,10.,31:14.94
10000m women,rio 2016,Emily Infeld,USA,11.,31:26.94
10000m women,rio 2016,Sarah Lahti,SWE,12.,31:28.43
10000m women,rio 2016,Diane Nukuri,BDI,13.,31:28.69
10000m women,rio 2016,Susan Kuijken,NED,14.,31:32.43
10000m women,rio 2016,Joanne Pavey,GBR,15.,31:33.44
10000m women,rio 2016,Jessica Andrews,GBR,16.,31:35.92
10000m women,rio 2016,Alexi Pappas,GRE,17.,31:36.16
10000m women,rio 2016,Yuka Takashima,JPN,18.,31:36.44
10000m women,rio 2016,Darya Maslova,KGZ,19.,31:36.90
10000m women,rio 2016,Hanami Sekine,JPN,20.,31:44.44
10000m women,rio 2016,Dominique Scott,RSA,21.,31:51.47
10000m women,rio 2016,Natasha Wodak,CAN,22.,31:53.14
10000m women,rio 2016,Alia Saeed Mohammed,UAE,23.,31:56.74
10000m women,rio 2016,Sitora Hamidova,UZB,24.,31:57.77
10000m women,rio 2016,Lanni Marchant,CAN,25.,32:04.21
10000m women,rio 2016,Carla Salome Rocha,POR,26.,32:06.05
10000m women,rio 2016,Salome Nyirarukundo,RWA,27.,32:07.80
10000m women,rio 2016,Jip Vastenburg,NED,28.,32:08.92
10000m women,rio 2016,Trihas Gebre,ESP,29.,32:09.67
10000m women,rio 2016,Veronica Inglese,ITA,30.,32:11.67
10000m women,rio 2016,Tatiele Roberta De Carvalho,BRA,31.,32:38.21
10000m women,rio 2016,Brenda Flores,MEX,32.,32:39.08
10000m women,rio 2016,Marielle Hall,USA,33.,32:39.32
10000m women,rio 2016,Beth Potter,GBR,34.,33:04.34
10000m women,rio 2016,Marisol Romero,MEX,35.,35:33.03
100m hurdles women,rio 2016,Brianna Rollins,USA,1.,12.48
100m hurdles women,rio 2016,Nia Ali,USA,2.,12.59
100m hurdles women,rio 2016,Kristi Castlin,USA,3.,12.61
100m hurdles women,rio 2016,Cindy Ofili,GBR,4.,12.63
100m hurdles women,rio 2016,Cindy Roleder,GER,5.,12.74
100m hurdles women,rio 2016,Pedrya Seymour,BAH,6.,12.76
100m hurdles women,rio 2016,Tiffany Porter,GBR,7.,12.76
100m hurdles women,rio 2016,Phylicia George,CAN,8.,12.89
100m women,rio 2016,Elaine Thompson,JAM,1.,10.71
100m women,rio 2016,Tori Bowie,USA,2.,10.83
100m women,rio 2016,Shelly Ann Fraser Pryce,JAM,3.,10.86
100m women,rio 2016,Marie Josee Ta Lou,CIV,4.,10.86
100m women,rio 2016,Dafne Schippers,NED,5.,10.90
100m women,rio 2016,Michelle Lee Ahye,TTO,6.,10.92
100m women,rio 2016,English Gardner,USA,7.,10.94
100m women,rio 2016,Christania Williams,JAM,8.,11.80
1500m women,rio 2016,Faith Chepngetich Kipyegon,KEN,1.,4:08.92
1500m women,rio 2016,Genzebe Dibaba,ETH,2.,4:10.27
1500m women,rio 2016,Jennifer Simpson,USA,3.,4:10.53
1500m women,rio 2016,Shannon Rowbury,USA,4.,4:11.05
1500m women,rio 2016,Sifan Hassan,NED,5.,4:11.23
1500m women,rio 2016,Meraf Bahta,SWE,6.,4:12.59
1500m women,rio 2016,Laura Muir,GBR,7.,4:12.88
1500m women,rio 2016,Dawit Seyaum,ETH,8.,4:13.14
1500m women,rio 2016,Besu Sado,ETH,9.,4:13.58
1500m women,rio 2016,Sofia Ennaoui,POL,10.,4:14.72
1500m women,rio 2016,Laura Weightman,GBR,11.,4:14.95
1500m women,rio 2016,Rababe Arafi,MAR,12.,4:15.16
200m women,rio 2016,Elaine Thompson,JAM,1.,21.78
200m women,rio 2016,Dafne Schippers,NED,2.,21.88
200m women,rio 2016,Tori Bowie,USA,3.,22.15
200m women,rio 2016,Marie Josee Ta Lou,CIV,4.,22.21
200m women,rio 2016,Dina Asher Smith,GBR,5.,22.31
200m women,rio 2016,Michelle Lee Ahye,TTO,6.,22.34
200m women,rio 2016,Deajah Stevens,USA,7.,22.65
200m women,rio 2016,Ivet Lalova Collio,BUL,8.,22.69
20km race walk women,rio 2016,Hong Liu,CHN,1.,1:28:35
20km race walk women,rio 2016,Maria Guadalupe Gonzalez,MEX,2.,1:28:37
20km race walk women,rio 2016,Xiuzhi Lu 1,CHN,3.,1:28:42
20km race walk women,rio 2016,Antonella Palmisano,ITA,4.,1:29:03
20km race walk women,rio 2016,Shijie Qieyang,CHN,5.,1:29:04
20km race walk women,rio 2016,Ana Cabecinha,POR,6.,1:29:23
20km race walk women,rio 2016,Erica De Sena 1,BRA,7.,1:29:29
20km race walk women,rio 2016,Beatriz Pascual,ESP,8.,1:30:24
20km race walk women,rio 2016,Regan Lamble,AUS,9.,1:30:28
20km race walk women,rio 2016,Anezka Drahotova,CZE,10.,1:30:43
20km race walk women,rio 2016,Elisa Rigaudo,ITA,11.,1:31:04
20km race walk women,rio 2016,Ines Henriques,POR,12.,1:31:28
20km race walk women,rio 2016,Emilie Menuet,FRA,13.,1:32:04
20km race walk women,rio 2016,Kimberly Garcia,PER,14.,1:32:09
20km race walk women,rio 2016,Antigoni Drisbioti,GRE,15.,1:32:32
20km race walk women,rio 2016,Kumiko Okada,JPN,16.,1:32:42
20km race walk women,rio 2016,Nastassia Yatsevich,BLR,17.,1:32:53
20km race walk women,rio 2016,Angela Castro,BOL,18.,1:32:54
20km race walk women,rio 2016,Nadiya Borovska Prokopuk,UKR,19.,1:33:01
20km race walk women,rio 2016,Raquel Gonzalez,ESP,20.,1:33:03
20km race walk women,rio 2016,Inna Kashyna,UKR,21.,1:33:15
20km race walk women,rio 2016,Maria Michta Coffey,USA,22.,1:33:36
20km race walk women,rio 2016,Maria Guadalupe Sanchez 1,MEX,23.,1:33:44
20km race walk women,rio 2016,Paola Perez,ECU,24.,1:33:53
20km race walk women,rio 2016,Viktoria Madarasz,HUN,25.,1:33:59
20km race walk women,rio 2016,Tanya Holliday,AUS,26.,1:34:22
20km race walk women,rio 2016,Magaly Bonilla,ECU,27.,1:34:54
20km race walk women,rio 2016,Paulina Buziak,POL,28.,1:35:01
20km race walk women,rio 2016,Brigita Virbalyte Dimsiene,LTU,29.,1:35:11
20km race walk women,rio 2016,Mirna Ortiz,GUA,30.,1:35:11
20km race walk women,rio 2016,Wendy Cornejo,BOL,31.,1:35:17
20km race walk women,rio 2016,Sandra Arenas,COL,32.,1:35:40
20km race walk women,rio 2016,Julia Takacs,ESP,33.,1:35:45
20km race walk women,rio 2016,Miranda Melville,USA,34.,1:35:48
20km race walk women,rio 2016,Alana Barber,NZL,35.,1:35:55
20km race walk women,rio 2016,Maritza Guaman,ECU,36.,1:35:56
20km race walk women,rio 2016,Daniela Cardoso,POR,37.,1:36:13
20km race walk women,rio 2016,Yeseida Carrillo,COL,38.,1:36:28
20km race walk women,rio 2016,Yeongeun Jeon,KOR,39.,1:36:31
20km race walk women,rio 2016,Rachel Tallent,AUS,40.,1:37:08
20km race walk women,rio 2016,Alejandra Ortega,MEX,41.,1:37:33
20km race walk women,rio 2016,Grace Wanjiru Njue,KEN,42.,1:37:49
20km race walk women,rio 2016,Stefany Coronado,BOL,43.,1:37:56
20km race walk women,rio 2016,Agnieszka Szwarnog,POL,44.,1:38:01
20km race walk women,rio 2016,Andreea Arsine,ROU,45.,1:38:16
20km race walk women,rio 2016,Valentyna Myronchuk,UKR,46.,1:38:20
20km race walk women,rio 2016,Panayiota Tsinopoulou,GRE,47.,1:38:24
20km race walk women,rio 2016,Maria Czakova,SVK,48.,1:38:29
20km race walk women,rio 2016,Cisiane Lopes,BRA,49.,1:38:35
20km race walk women,rio 2016,Ana Veronica Rodean,ROU,50.,1:38:42
20km race walk women,rio 2016,Jessica Hancco,PER,51.,1:39:08
20km race walk women,rio 2016,Maritza Poncio,GUA,52.,1:40:09
20km race walk women,rio 2016,Agnese Pastare,LAT,53.,1:40:15
20km race walk women,rio 2016,Khushbir Kaur,IND,54.,1:40:33
20km race walk women,rio 2016,Maria Galikova,SVK,55.,1:40:35
20km race walk women,rio 2016,Zivile Vaiciukeviciute,LTU,56.,1:41:28
20km race walk women,rio 2016,Claudia Stef,ROU,57.,1:41:47
20km race walk women,rio 2016,Barbara Kovacs,HUN,58.,1:42:11
20km race walk women,rio 2016,Rita Recsei,HUN,59.,1:42:41
20km race walk women,rio 2016,Chahinez Nasri,TUN,60.,1:42:57
20km race walk women,rio 2016,Askale Tiksa,ETH,61.,1:44:15
20km race walk women,rio 2016,Dana Aydosova,KAZ,62.,1:44:49
20km race walk women,rio 2016,Anel Oosthuizen,RSA,63.,1:45:06
3000m steeplechase women,rio 2016,Ruth Jebet,BRN,1.,8:59.75
3000m steeplechase women,rio 2016,Hyvin Kiyeng Jepkemoi,KEN,2.,9:07.12
3000m steeplechase women,rio 2016,Emma Coburn,USA,3.,9:07.63
3000m steeplechase women,rio 2016,Beatrice Chepkoech,KEN,4.,9:16.05
3000m steeplechase women,rio 2016,Sofia Assefa,ETH,5.,9:17.15
3000m steeplechase women,rio 2016,Gesa Felicitas Krause,GER,6.,9:18.41
3000m steeplechase women,rio 2016,Madeline Heiner Hills,AUS,7.,9:20.38
3000m steeplechase women,rio 2016,Colleen Quigley,USA,8.,9:21.10
3000m steeplechase women,rio 2016,Genevieve Lacaze,AUS,9.,9:21.21
3000m steeplechase women,rio 2016,Lalita Shivaji Babar,IND,10.,9:22.74
3000m steeplechase women,rio 2016,Courtney Frerichs,USA,11.,9:22.87
3000m steeplechase women,rio 2016,Habiba Ghribi,TUN,12.,9:28.75
3000m steeplechase women,rio 2016,Lydia Chebet Rotich,KEN,13.,9:29.90
3000m steeplechase women,rio 2016,Aisha Praught,JAM,14.,9:34.20
3000m steeplechase women,rio 2016,Etenesh Diro,ETH,15.,9:38.77
3000m steeplechase women,rio 2016,Genevieve Lalonde,CAN,16.,9:41.88
3000m steeplechase women,rio 2016,Sara Louise Treacy,IRL,17.,9:52.70
3000m steeplechase women,rio 2016,Fabienne Schlumpf,SUI,18.,9:59.30
400m hurdles women,rio 2016,Dalilah Muhammad,USA,1.,53.13
400m hurdles women,rio 2016,Sara Slott Petersen,DEN,2.,53.55
400m hurdles women,rio 2016,Ashley Spencer,USA,3.,53.72
400m hurdles women,rio 2016,Zuzana Hejnova,CZE,4.,53.92
400m hurdles women,rio 2016,Ristananna Tracey,JAM,5.,54.15
400m hurdles women,rio 2016,Leah Nugent,JAM,6.,54.45
400m hurdles women,rio 2016,Janieve Russell,JAM,7.,54.56
400m hurdles women,rio 2016,Eilidh Doyle,GBR,8.,54.61
400m women,rio 2016,Shaunae Miller,BAH,1.,49.44
400m women,rio 2016,Allyson Felix,USA,2.,49.51
400m women,rio 2016,Shericka Jackson,JAM,3.,49.85
400m women,rio 2016,Natasha Hastings,USA,4.,50.34
400m women,rio 2016,Phyllis Francis,USA,5.,50.41
400m women,rio 2016,Stephenie Ann Mcpherson,JAM,6.,50.97
400m women,rio 2016,Olha Zemlyak,UKR,7.,51.24
400m women,rio 2016,Libania Grenot Martinez,ITA,8.,51.25
5000m women,rio 2016,Vivian Jepkemoi Cheruiyot,KEN,1.,14:26.17
5000m women,rio 2016,Hellen Onsando Obiri,KEN,2.,14:29.77
5000m women,rio 2016,Almaz Ayana,ETH,3.,14:33.59
5000m women,rio 2016,Mercy Cherono,KEN,4.,14:42.89
5000m women,rio 2016,Senbere Teferi,ETH,5.,14:43.75
5000m women,rio 2016,Yasemin Can,TUR,6.,14:56.96
5000m women,rio 2016,Karoline Bjerkeli Grovdal,NOR,7.,14:57.53
5000m women,rio 2016,Susan Kuijken,NED,8.,15:00.69
5000m women,rio 2016,Eloise Wellings,AUS,9.,15:01.59
5000m women,rio 2016,Madeline Heiner Hills,AUS,10.,15:04.05
5000m women,rio 2016,Shelby Houlihan,USA,11.,15:08.89
5000m women,rio 2016,Genevieve Lacaze,AUS,12.,15:10.35
5000m women,rio 2016,Eilish Mccolgan,GBR,13.,15:12.09
5000m women,rio 2016,Ababel Yeshaneh,ETH,14.,15:18.26
5000m women,rio 2016,Miyuki Uehara,JPN,15.,15:34.97
5000m women,rio 2016,Jennifer Wenth,AUT,16.,15:56.11
5000m women,rio 2016,Nikki Hamblin,NZL,17.,16:14.24
800m women,rio 2016,Caster Semenya,RSA,1.,1:55.28
800m women,rio 2016,Francine Niyonsaba,BDI,2.,1:56.49
800m women,rio 2016,Margaret Nyairera Wambui,KEN,3.,1:56.89
800m women,rio 2016,Melissa Bishop,CAN,4.,1:57.02
800m women,rio 2016,Joanna Jozwik,POL,5.,1:57.37
800m women,rio 2016,Lynsey Sharp,GBR,6.,1:57.69
800m women,rio 2016,Marina Arzamasova,BLR,7.,1:59.10
800m women,rio 2016,Kate Grace,USA,8.,1:59.57
800m women,rio 2016,Margaret Nyairera Wambui,KEN,1.,1:59.21
800m women,rio 2016,Francine Niyonsaba,BDI,2.,1:59.59
800m women,rio 2016,Ajee Wilson,USA,3.,1:59.75
800m women,rio 2016,Nataliia Pryshchepa,UKR,4.,1:59.95
800m women,rio 2016,Renee Eykens,BEL,5.,2:00.45
800m women,rio 2016,Halimah Nakaayi,UGA,6.,2:00.63
800m women,rio 2016,Yusneysi Santiusti,ITA,7.,2:00.80
800m women,rio 2016,Angelika Cichocka,POL,8.,2:01.29
800m women,rio 2016,Joanna Jozwik,POL,1.,1:58.93
800m women,rio 2016,Melissa Bishop,CAN,2.,1:59.05
800m women,rio 2016,Selina Buchel,SUI,3.,1:59.35
800m women,rio 2016,Lovisa Lindh,SWE,4.,1:59.41
800m women,rio 2016,Shelayna Oskan Clarke,GBR,5.,1:59.45
800m women,rio 2016,Habitam Alemu,ETH,6.,2:00.07
800m women,rio 2016,Eunice Jepkoech Sum,KEN,7.,2:00.88
800m women,rio 2016,Caster Semenya,RSA,1.,1:58.15
800m women,rio 2016,Lynsey Sharp,GBR,2.,1:58.65
800m women,rio 2016,Kate Grace,USA,3.,1:58.79
800m women,rio 2016,Marina Arzamasova,BLR,4.,1:58.87
800m women,rio 2016,Noelie Yarigo,BEN,5.,1:59.78
800m women,rio 2016,Winny Chebet,KEN,6.,2:01.90
800m women,rio 2016,Amela Terzic,SRB,7.,2:03.81
800m women,rio 2016,Chunyu Wang,CHN,8.,2:04.05
discus throw women,rio 2016,Sandra Perkovic,CRO,1.,69.21
discus throw women,rio 2016,Melina Robert Michon,FRA,2.,66.73
discus throw women,rio 2016,Denia Caballero,CUB,3.,65.34
discus throw women,rio 2016,Dani Samuels,AUS,4.,64.90
discus throw women,rio 2016,Xinyue Su,CHN,5.,64.37
discus throw women,rio 2016,Nadine Muller,GER,6.,63.13
discus throw women,rio 2016,Yang Chen 1,CHN,7.,63.11
discus throw women,rio 2016,Bin Feng,CHN,8.,63.06
discus throw women,rio 2016,Julia Fischer,GER,9.,62.67
discus throw women,rio 2016,Zinaida Sendriute,LTU,10.,61.89
discus throw women,rio 2016,Shanice Craft,GER,11.,59.85
hammer throw women,rio 2016,Anita Wlodarczyk,POL,1.,82.29
hammer throw women,rio 2016,Wenxiu Zhang,CHN,2.,76.75
hammer throw women,rio 2016,Sophie Hitchon,GBR,3.,74.54
hammer throw women,rio 2016,Betty Heidler,GER,4.,73.71
hammer throw women,rio 2016,Zalina Marghieva,MDA,5.,73.50
hammer throw women,rio 2016,Amber Campbell,USA,6.,72.74
hammer throw women,rio 2016,Hanna Malyshik,BLR,7.,71.90
hammer throw women,rio 2016,Deanna Price,USA,8.,70.95
hammer throw women,rio 2016,Joanna Fiodorow,POL,9.,69.87
hammer throw women,rio 2016,Rosa Andreina Rodriguez Pargas,VEN,10.,69.26
hammer throw women,rio 2016,Alexandra Tavernier,FRA,11.,65.18
heptathlon women,rio 2016,Nafissatou Thiam,BEL,1.,6810
heptathlon women,rio 2016,Jessica Ennis,GBR,2.,6775
heptathlon women,rio 2016,Brianne Theisen Eaton,CAN,3.,6653
heptathlon women,rio 2016,Laura Ikauniece Admidina,LAT,4.,6617
heptathlon women,rio 2016,Carolin Schafer,GER,5.,6540
heptathlon women,rio 2016,Katarina Johnson Thompson,GBR,6.,6523
heptathlon women,rio 2016,Yorgelis Rodriguez,CUB,7.,6481
heptathlon women,rio 2016,Gyorgyi Zsivoczky Farkas,HUN,8.,6442
heptathlon women,rio 2016,Jennifer Oeser,GER,9.,6401
heptathlon women,rio 2016,Anouk Vetter,NED,10.,6394
heptathlon women,rio 2016,Antoinette Nana Djimou Ida,FRA,11.,6383
heptathlon women,rio 2016,Barbara Nwaba,USA,12.,6309
heptathlon women,rio 2016,Nadine Broersen,NED,13.,6300
heptathlon women,rio 2016,Claudia Rath,GER,14.,6270
heptathlon women,rio 2016,Evelis Aguilar,COL,15.,6263
heptathlon women,rio 2016,Xenia Krizsan,HUN,16.,6257
heptathlon women,rio 2016,Kendell Williams,USA,17.,6221
heptathlon women,rio 2016,Heather Miller Koch,USA,18.,6213
heptathlon women,rio 2016,Nadine Visser,NED,19.,6190
heptathlon women,rio 2016,Akela Jones 1,BAR,20.,6173
heptathlon women,rio 2016,Ivona Dadic,AUT,21.,6155
heptathlon women,rio 2016,Eliska Klucinova,CZE,22.,6077
heptathlon women,rio 2016,Vanessa Chefer,BRA,23.,6024
heptathlon women,rio 2016,Katerina Cachova,CZE,24.,5958
heptathlon women,rio 2016,Hanna Kasyanova,UKR,25.,5951
heptathlon women,rio 2016,Alysbeth Felix,PUR,26.,5805
heptathlon women,rio 2016,Sofia Yfantidou,GRE,27.,5613
heptathlon women,rio 2016,Alina Fodorova,UKR,28.,5038
heptathlon women,rio 2016,Uhunoma Osazuwa 1,NGR,29.,4916
high jump women,rio 2016,Ruth Beitia,ESP,1.,
high jump women,rio 2016,Mirela Demireva,BUL,2.,
high jump women,rio 2016,Blanka Vlasic,CRO,3.,
high jump women,rio 2016,Chaunte Lowe,USA,4.,
high jump women,rio 2016,Alessia Trost,ITA,5.,
high jump women,rio 2016,Levern Spencer,LCA,6.,
high jump women,rio 2016,Marie Laurence Jungfleisch,GER,7.,
high jump women,rio 2016,Sofie Skoog,SWE,7.,
javelin throw women,rio 2016,Sara Kolak,CRO,1.,66.18
javelin throw women,rio 2016,Sunette Viljoen,RSA,2.,64.92
javelin throw women,rio 2016,Barbora Spotakova,CZE,3.,64.80
javelin throw women,rio 2016,Maria Andrejczyk,POL,4.,64.78
javelin throw women,rio 2016,Tatsiana Khaladovich,BLR,5.,64.60
javelin throw women,rio 2016,Kathryn Mitchell,AUS,6.,64.36
javelin throw women,rio 2016,Huihui Lyu,CHN,7.,64.04
javelin throw women,rio 2016,Christina Obergfoll,GER,8.,62.92
javelin throw women,rio 2016,Flor Ruiz,COL,9.,61.54
javelin throw women,rio 2016,Madara Palameika,LAT,10.,60.14
javelin throw women,rio 2016,Linda Stahl,GER,11.,59.71
javelin throw women,rio 2016,Christin Hussong 1,GER,12.,57.70
long jump women,rio 2016,Tianna Bartoletta,USA,1.,7.17
long jump women,rio 2016,Malaika Mihambo,GER,2.,6.95
long jump women,rio 2016,Ese Brume,NGR,5.,6.81
